cardNumber,timestamp,amount
6361000177795595,2024-08-15T05:11:56.771911,67.87
5581253985313232,2024-09-26T18:03:52.771911,-950.8
3589249568754350,2024-11-12T02:23:08.771911,-210.36
6288853716425504,2024-08-06T06:49:16.771911,-87.25
6419514998974763,2024-08-27T14:58:34.771911,921.79
5609879353687978,2025-02-28T07:33:45.771911,-994.33
5092446914149764,2024-05-23T17:16:02.771911,-886.63
6734576552114648,2024-10-28T11:30:58.771911,247.05
5609879353687978,2024-09-13T19:46:01.771911,-704.73
4932629994846233,2024-06-17T20:34:42.771911,342.07
5609879353687978,2025-04-05T01:59:39.771911,-35.63
4932629994846233,2024-08-28T04:05:58.771911,606.96
6472592460352496,2024-05-03T04:03:55.771911,819.09
4210013133081688,2024-04-25T03:59:45.771911,342.26
3663297678172224,2024-12-04T22:57:31.771911,21.07
5926759033070471,2024-05-03T15:07:29.771911,-339.47
6564109388484184,2024-10-06T13:35:04.771911,-544.83
6018480886031697,2024-12-11T14:54:47.771911,487.94
5816050191711854,2024-04-28T09:15:44.771911,-591.75
6472592460352496,2024-11-28T07:03:04.771911,84.03
3690769043359511,2024-05-03T08:27:09.771911,-953.48
3663297678172224,2024-10-11T09:56:47.771911,-532.05
3171948530096903,2025-04-07T11:31:35.771911,-354.47
3820307659851859,2024-04-24T22:46:01.771911,-905.25
3089689896090797,2024-11-06T08:51:07.771911,-368.2
3742992852195954,2024-05-04T05:09:25.771911,823.53
6288853716425504,2024-10-02T16:10:25.771911,-314.55
3369832681865051,2025-01-20T03:40:21.771911,609.9
6575315976430295,2024-09-13T19:39:49.771911,574.29
6734576552114648,2024-07-20T22:13:19.771911,-136.48
3404349486560448,2024-08-02T09:42:21.771911,-792.15
5705851002586967,2024-12-14T17:55:25.771911,-214.56
6288853716425504,2024-09-29T14:36:54.771911,658.45
4234709814496996,2024-06-05T06:41:26.771911,-970.69
5609879353687978,2024-12-09T09:17:57.771911,-406.22
3037393026661280,2024-05-08T10:49:25.771911,-695.26
3328090600295181,2024-08-15T14:19:30.771911,355.53
5705851002586967,2024-06-24T21:59:33.771911,-229.31
5995696966070264,2024-09-05T07:10:56.771911,9.46
5705851002586967,2024-10-11T01:20:26.771911,125.18
4234709814496996,2024-11-30T20:49:23.771911,-179.45
5997179980717501,2024-12-21T11:28:14.771911,-426.06
6734576552114648,2024-07-14T06:32:22.771911,448.76
3089689896090797,2024-10-25T10:37:18.771911,987.89
5581253985313232,2024-07-30T05:45:20.771911,615.09
4210013133081688,2025-02-20T16:35:13.771911,606.74
6657327299602346,2024-08-13T04:41:21.771911,643.55
3745155717279673,2024-09-17T07:47:12.771911,-568.64
4234709814496996,2024-10-12T07:38:32.771911,-785.33
6706534013288847,2025-01-08T17:15:55.771911,-669.92
3404349486560448,2024-12-14T06:37:14.771911,83.87
5816050191711854,2024-10-18T13:24:16.771911,-833.13
6706534013288847,2024-10-22T22:52:47.771911,-749.72
3578813208959317,2025-03-22T03:29:20.771911,-833.31
5926759033070471,2024-07-27T04:22:34.771911,-634.48
5926759033070471,2024-05-06T08:40:50.771911,-379.43
5926759033070471,2024-08-23T19:18:10.771911,-677.18
4726556059561949,2025-04-06T16:15:03.771911,-871.02
6218748060041639,2024-12-31T04:23:57.771911,-184.46
6018480886031697,2024-06-05T04:09:44.771911,-487.71
5581253985313232,2025-02-28T03:19:53.771911,607.02
4234709814496996,2025-03-03T13:46:52.771911,-1.66
4235973154283559,2024-05-07T10:08:41.771911,74.85
3820307659851859,2024-07-04T20:24:53.771911,479.46
3171948530096903,2024-08-06T06:05:23.771911,949.41
4024012623842318,2024-09-24T15:51:41.771911,-410.64
4024012623842318,2025-02-25T00:20:30.771911,-756.09
3663297678172224,2024-12-24T20:35:35.771911,945.65
6329931100465627,2024-04-24T23:10:23.771911,323.17
5997179980717501,2024-12-16T18:44:03.771911,-285.53
5216484446506263,2024-12-19T06:40:12.771911,-796.57
4932629994846233,2024-08-03T09:09:46.771911,-735.31
6564109388484184,2024-06-25T09:28:12.771911,421.19
6437219155436606,2024-07-11T12:25:27.771911,-871.68
4210013133081688,2024-07-03T01:23:04.771911,-230.39
3328090600295181,2024-08-07T08:12:13.771911,-865.75
5092446914149764,2024-04-24T17:54:30.771911,148.47
6361000177795595,2025-04-16T21:24:55.771911,-32.03
3037393026661280,2024-10-30T17:38:54.771911,395.5
5618401722389028,2024-08-24T13:54:23.771911,-399.17
5581253985313232,2025-02-15T14:21:40.771911,540.92
4210013133081688,2025-02-02T13:50:22.771911,580.87
3037393026661280,2024-10-14T08:40:27.771911,467.69
5216484446506263,2024-10-30T04:28:11.771911,-586.77
4932629994846233,2024-07-19T14:38:13.771911,555.27
5816050191711854,2024-07-12T01:29:19.771911,-964.53
6218748060041639,2024-06-30T11:09:21.771911,-435.85
6575315976430295,2024-10-02T22:51:34.771911,371.57
5926759033070471,2024-12-24T20:46:55.771911,-465.54
4378233413863490,2024-10-25T10:34:28.771911,523.11
6437219155436606,2024-07-17T17:03:21.771911,272.62
5997179980717501,2025-02-21T19:25:32.771911,955.23
5609879353687978,2024-07-05T05:29:14.771911,-268.29
3328090600295181,2025-02-23T14:43:54.771911,-917.12
5995696966070264,2024-09-13T03:51:39.771911,-367.75
4235973154283559,2024-07-23T06:33:16.771911,584.93
6006325963724299,2024-07-01T08:49:49.771911,899.5
5609879353687978,2024-05-16T11:32:58.771911,167.86
3663297678172224,2024-11-25T18:54:11.771911,360.89
4726556059561949,2025-01-12T18:56:00.771911,193.43
5705851002586967,2025-01-12T20:28:40.771911,358.41
6419514998974763,2025-02-25T06:31:22.771911,-408.78
3537349596978716,2024-08-09T19:13:13.771911,454.24
6006325963724299,2024-12-22T03:45:51.771911,-471.52
6734576552114648,2024-12-29T02:23:56.771911,301.02
5705851002586967,2025-03-10T11:51:42.771911,-814.41
5926759033070471,2025-01-19T03:11:39.771911,-681.16
3171948530096903,2024-04-22T11:40:18.771911,-38.89
3171948530096903,2024-08-02T05:25:52.771911,-486.79
3369832681865051,2024-10-25T03:04:41.771911,415.12
4932629994846233,2024-05-20T05:02:44.771911,-754.21
5995696966070264,2024-08-28T21:35:47.771911,245.07
5581253985313232,2024-10-27T05:12:32.771911,691.87
3663297678172224,2024-06-25T10:30:45.771911,583.17
4235973154283559,2025-03-29T17:05:30.771911,981.8
5609879353687978,2025-03-09T00:25:39.771911,-345.09
6706534013288847,2024-10-03T00:38:17.771911,-41.31
3537349596978716,2024-12-04T17:17:26.771911,351.48
6564109388484184,2025-01-24T14:07:21.771911,767.84
6329931100465627,2024-06-02T21:43:47.771911,-896.41
3037393026661280,2024-11-07T08:34:26.771911,-364.02
3589249568754350,2024-07-27T05:56:41.771911,745.93
4932629994846233,2024-05-09T16:08:17.771911,-839.45
3690769043359511,2024-08-05T06:41:12.771911,-309.38
5926759033070471,2025-03-08T00:53:53.771911,-359.3
3328090600295181,2025-01-10T19:04:44.771911,798.13
3037393026661280,2025-01-16T05:05:14.771911,855.61
3089689896090797,2025-04-12T10:03:23.771911,816.89
3589249568754350,2024-12-11T06:16:05.771911,499.19
6361000177795595,2024-11-07T16:41:56.771911,630.64
5997179980717501,2025-04-12T07:47:18.771911,-231.98
3171948530096903,2025-01-13T10:26:57.771911,33.06
3219459079118226,2024-11-26T08:57:55.771911,973.43
4726556059561949,2025-03-29T01:19:19.771911,191.36
6657327299602346,2024-08-16T15:40:11.771911,862.35
3745155717279673,2024-12-03T15:04:30.771911,-726.65
5995696966070264,2025-02-11T14:08:48.771911,-626.8
4235973154283559,2024-04-26T05:03:06.771911,66.82
4235973154283559,2024-07-17T04:32:47.771911,979.74
3618845513520900,2025-03-20T09:17:38.771911,26.24
3589249568754350,2024-12-22T18:50:28.771911,-768.95
3820307659851859,2024-10-24T17:50:37.771911,710.7
3328090600295181,2024-11-04T16:57:33.771911,-99.27
3339801217806434,2024-06-14T22:10:27.771911,958.66
5609879353687978,2024-12-11T02:50:20.771911,744.26
3037393026661280,2025-04-01T14:44:18.771911,-23.43
4235973154283559,2024-12-14T00:46:53.771911,-830.32
3369832681865051,2024-06-15T11:35:30.771911,894.35
3369832681865051,2024-09-06T05:31:51.771911,608.98
6006325963724299,2025-01-09T18:14:21.771911,-899.47
4235973154283559,2024-07-17T18:13:42.771911,-312.4
3369832681865051,2024-12-21T02:16:29.771911,-484.82
4378233413863490,2025-02-17T12:14:04.771911,-952.29
3690769043359511,2024-05-05T14:36:29.771911,663.41
4378233413863490,2024-12-18T23:45:56.771911,301.93
6575315976430295,2024-04-26T01:49:28.771911,799.79
3369832681865051,2024-05-20T07:37:03.771911,-935.57
6018480886031697,2024-12-16T20:09:05.771911,567.14
4234709814496996,2024-09-02T19:09:26.771911,-615.99
5705851002586967,2024-11-02T06:46:15.771911,931.08
5997179980717501,2024-10-24T01:49:40.771911,717.9
4210013133081688,2024-12-03T19:14:38.771911,-964.61
4024012623842318,2025-03-16T15:50:14.771911,-210.62
3618845513520900,2024-11-25T15:46:49.771911,202.83
3663297678172224,2024-07-21T20:53:45.771911,-547.54
3742992852195954,2024-12-26T05:41:48.771911,954.48
6329931100465627,2024-12-31T21:08:06.771911,808.0
6218748060041639,2024-11-25T06:42:23.771911,-552.11
6437219155436606,2024-08-14T12:35:26.771911,980.2
6564109388484184,2025-04-14T17:04:00.771911,-986.74
6472592460352496,2024-12-28T20:18:25.771911,94.72
3219459079118226,2024-05-30T12:20:58.771911,395.72
6419514998974763,2025-01-10T10:26:47.771911,-90.13
3589249568754350,2025-01-31T00:12:41.771911,531.56
6564109388484184,2024-11-22T13:45:59.771911,774.11
3663297678172224,2024-09-08T19:43:48.771911,-902.11
6734576552114648,2024-11-17T19:24:57.771911,248.68
6361000177795595,2024-06-08T14:24:20.771911,-568.31
6833412122497701,2024-12-02T13:12:20.771911,-31.9
5926759033070471,2025-02-17T10:39:13.771911,-201.96
3339801217806434,2024-05-18T20:32:52.771911,196.4
3404349486560448,2025-02-21T19:45:09.771911,223.33
3037393026661280,2024-10-18T22:29:36.771911,-565.03
6706534013288847,2025-03-07T01:08:57.771911,-269.38
3618845513520900,2024-04-28T02:19:58.771911,375.33
3171948530096903,2024-10-08T17:07:57.771911,692.82
3618845513520900,2024-06-30T16:04:11.771911,832.7
4024012623842318,2024-10-28T05:10:59.771911,781.63
3404349486560448,2024-11-11T17:07:15.771911,-289.52
6657327299602346,2025-03-27T19:22:27.771911,-499.59
3589249568754350,2025-02-14T21:38:21.771911,-524.75
3589249568754350,2024-07-23T02:57:19.771911,-363.13
3663297678172224,2024-09-16T08:50:10.771911,-338.65
6437219155436606,2024-07-17T21:05:16.771911,653.54
6218748060041639,2024-10-24T20:02:29.771911,-802.87
6472592460352496,2024-10-19T12:13:40.771911,-369.69
3171948530096903,2025-03-30T23:05:08.771911,6.41
6361000177795595,2024-05-15T23:23:55.771911,831.09
5216484446506263,2024-09-14T07:29:23.771911,-81.31
3589249568754350,2025-04-06T06:17:54.771911,262.38
5705851002586967,2024-10-18T23:21:52.771911,-886.76
6006325963724299,2025-02-02T03:20:07.771911,407.56
6419514998974763,2025-02-15T14:03:16.771911,910.12
4235973154283559,2025-01-12T00:18:22.771911,676.23
5816050191711854,2024-06-26T04:54:45.771911,74.91
6218748060041639,2025-02-26T21:11:35.771911,-91.5
6419514998974763,2025-02-08T23:23:43.771911,42.8
4932629994846233,2024-09-02T23:35:21.771911,-123.3
3171948530096903,2024-11-10T15:33:14.771911,462.83
5995696966070264,2024-05-08T22:17:27.771911,268.56
6018480886031697,2025-01-03T14:07:46.771911,-564.98
6734576552114648,2024-12-03T18:14:45.771911,738.5
3663297678172224,2025-03-05T09:09:27.771911,911.48
5816050191711854,2025-04-15T11:17:53.771911,-574.98
4234709814496996,2025-02-11T06:21:07.771911,-842.51
3690769043359511,2024-07-30T08:08:37.771911,-928.61
6564109388484184,2024-08-24T18:24:18.771911,35.1
3328090600295181,2025-03-05T11:34:50.771911,-846.79
4210013133081688,2024-10-01T18:38:20.771911,-69.96
3171948530096903,2024-07-20T04:07:46.771911,247.34
6361000177795595,2024-10-13T21:57:50.771911,-45.21
3820307659851859,2025-03-31T22:27:21.771911,455.7
3745155717279673,2025-04-15T16:24:11.771911,-883.57
3328090600295181,2024-05-04T10:27:43.771911,-673.38
5816050191711854,2024-10-04T09:33:36.771911,-256.66
6018480886031697,2025-01-16T21:19:29.771911,-823.91
3339801217806434,2025-01-06T01:44:28.771911,-641.15
6018480886031697,2024-08-17T18:33:19.771911,-646.11
5997179980717501,2024-07-07T11:58:31.771911,-875.72
3328090600295181,2025-02-28T18:16:38.771911,715.18
6288853716425504,2025-01-11T09:03:42.771911,494.53
3328090600295181,2024-07-08T22:47:59.771911,133.4
6564109388484184,2025-03-05T14:34:23.771911,-717.59
3589249568754350,2024-08-04T01:03:59.771911,736.01
3328090600295181,2024-06-12T13:25:56.771911,181.27
3578813208959317,2024-09-22T04:27:12.771911,-721.57
5997179980717501,2024-04-26T11:14:27.771911,642.86
3037393026661280,2024-06-25T14:19:17.771911,-736.17
6419514998974763,2024-11-14T00:23:52.771911,-348.26
5705851002586967,2024-09-30T18:53:22.771911,174.84
3171948530096903,2025-04-18T08:35:54.771911,-94.87
4726556059561949,2024-12-26T12:18:24.771911,812.7
6437219155436606,2024-05-30T21:22:37.771911,142.49
6564109388484184,2024-11-03T06:36:29.771911,-957.75
3820307659851859,2025-01-13T04:15:04.771911,-675.45
5995696966070264,2024-05-23T06:28:43.771911,944.78
5997179980717501,2024-12-23T17:32:46.771911,-568.14
3690769043359511,2024-06-08T17:06:55.771911,-376.18
5091360375658474,2024-06-06T10:40:53.771911,-321.8
3745155717279673,2024-06-05T17:47:21.771911,824.7
6575315976430295,2024-06-12T20:06:19.771911,370.15
6734576552114648,2025-01-22T12:15:20.771911,440.54
4726556059561949,2025-04-12T14:11:38.771911,-47.84
4932629994846233,2024-05-06T21:59:43.771911,-744.69
6018480886031697,2024-11-23T06:06:52.771911,563.92
4235973154283559,2025-03-10T06:36:35.771911,-649.82
6472592460352496,2024-12-14T23:51:57.771911,784.67
3328090600295181,2024-05-30T05:04:44.771911,-233.68
4932629994846233,2024-06-24T16:02:28.771911,283.46
5705851002586967,2024-11-15T06:44:58.771911,-85.38
3219459079118226,2025-03-14T16:57:27.771911,-471.21
4235973154283559,2024-08-24T16:40:58.771911,-577.47
5997179980717501,2024-06-17T19:08:52.771911,-500.9
5995696966070264,2024-06-21T01:28:29.771911,594.1
3089689896090797,2025-01-03T15:52:00.771911,-343.2
3537349596978716,2024-10-31T01:03:17.771911,770.81
6564109388484184,2024-05-15T00:10:53.771911,-985.29
3745155717279673,2025-04-05T19:51:04.771911,627.04
6706534013288847,2024-09-05T16:57:28.771911,447.85
4932629994846233,2024-10-28T20:18:13.771911,27.17
4235973154283559,2024-08-28T22:36:33.771911,-583.17
3171948530096903,2024-12-13T12:16:05.771911,94.71
6657327299602346,2024-11-30T09:00:30.771911,938.84
4234709814496996,2024-07-07T19:55:08.771911,-293.05
6329931100465627,2024-12-02T17:44:20.771911,483.26
5926759033070471,2025-03-02T19:49:21.771911,-787.66
6288853716425504,2024-05-22T13:11:23.771911,21.83
3219459079118226,2025-03-06T05:13:12.771911,813.41
6472592460352496,2024-12-13T21:34:57.771911,-912.64
3171948530096903,2024-06-30T11:28:26.771911,-112.25
4235973154283559,2024-06-05T08:12:23.771911,-610.29
3404349486560448,2025-04-15T06:19:00.771911,-912.5
6437219155436606,2024-10-14T12:26:47.771911,142.01
3171948530096903,2024-09-13T21:06:35.771911,855.06
3404349486560448,2024-12-03T20:02:34.771911,117.3
3578813208959317,2024-06-03T13:03:37.771911,-709.57
6006325963724299,2024-07-15T23:01:35.771911,427.66
6657327299602346,2024-10-07T07:34:38.771911,-327.67
6018480886031697,2024-07-01T13:59:47.771911,-903.29
6575315976430295,2024-07-27T11:50:23.771911,201.79
6564109388484184,2025-01-31T00:02:26.771911,-181.34
5216484446506263,2025-04-18T07:03:21.771911,743.63
3339801217806434,2024-05-15T06:20:11.771911,952.8
3328090600295181,2025-03-15T01:30:16.771911,-425.65
3745155717279673,2024-09-16T23:21:21.771911,-251.56
5092446914149764,2025-02-28T08:28:42.771911,809.61
3618845513520900,2025-04-16T22:10:27.771911,375.43
6419514998974763,2024-09-21T18:42:12.771911,-437.35
6437219155436606,2025-01-11T05:40:16.771911,-714.52
3171948530096903,2025-01-04T15:33:48.771911,-770.16
5926759033070471,2024-05-25T00:18:22.771911,194.19
3404349486560448,2025-04-18T07:12:37.771911,970.61
4235973154283559,2024-12-26T15:28:51.771911,915.32
6218748060041639,2024-10-19T09:32:33.771911,-614.24
3089689896090797,2024-08-26T16:11:32.771911,-866.53
6472592460352496,2024-05-30T23:51:33.771911,569.77
5997179980717501,2024-07-12T23:45:56.771911,-470.97
5091360375658474,2024-10-17T15:53:40.771911,-873.82
5997179980717501,2024-11-29T07:22:45.771911,-765.02
5618401722389028,2025-01-12T05:47:07.771911,152.72
4932629994846233,2024-09-09T14:24:07.771911,-216.72
3820307659851859,2024-05-30T09:13:32.771911,42.07
3171948530096903,2025-03-19T05:22:56.771911,-653.18
4024012623842318,2024-10-24T12:53:02.771911,-480.92
3578813208959317,2024-12-12T11:00:33.771911,582.89
3219459079118226,2025-01-18T05:31:24.771911,-323.07
6218748060041639,2024-10-26T23:03:17.771911,410.27
5092446914149764,2024-05-25T09:09:59.771911,-273.37
3578813208959317,2025-01-08T07:20:00.771911,606.86
3171948530096903,2024-12-03T11:38:06.771911,-377.18
5995696966070264,2024-09-18T01:08:08.771911,981.34
6833412122497701,2025-01-20T04:15:11.771911,793.62
3404349486560448,2025-02-09T19:04:21.771911,-74.62
6006325963724299,2025-01-30T09:25:05.771911,-335.02
6006325963724299,2024-11-17T16:04:59.771911,732.89
5816050191711854,2025-04-03T04:43:24.771911,-145.86
5997179980717501,2024-12-30T18:01:13.771911,-492.85
4932629994846233,2024-08-10T05:17:14.771911,182.7
6419514998974763,2024-07-31T12:16:25.771911,670.47
6288853716425504,2025-04-09T12:45:54.771911,960.32
6288853716425504,2024-12-24T16:40:45.771911,-136.92
3745155717279673,2025-03-07T19:56:29.771911,-65.67
3339801217806434,2024-05-16T06:43:19.771911,-805.0
3690769043359511,2025-02-16T21:36:37.771911,55.11
3339801217806434,2024-06-25T15:55:51.771911,707.44
4378233413863490,2024-06-29T18:28:41.771911,-301.22
4234709814496996,2024-08-22T07:50:17.771911,929.35
5816050191711854,2024-07-20T14:24:20.771911,389.61
6657327299602346,2024-11-26T05:55:38.771911,-736.43
3404349486560448,2025-03-16T07:13:14.771911,-511.94
5926759033070471,2024-06-08T13:42:28.771911,876.68
6288853716425504,2024-11-14T15:48:34.771911,-939.92
5609879353687978,2024-11-20T10:34:04.771911,-232.81
3663297678172224,2024-11-27T17:22:17.771911,-116.16
5997179980717501,2024-11-13T21:17:19.771911,-591.77
5092446914149764,2024-11-06T09:40:28.771911,-344.1
3037393026661280,2025-02-15T05:16:03.771911,194.16
4234709814496996,2024-05-06T04:51:06.771911,-969.79
4726556059561949,2025-03-22T08:10:25.771911,832.43
4210013133081688,2025-04-02T10:10:45.771911,-311.09
6288853716425504,2025-01-22T21:47:26.771911,437.75
5997179980717501,2024-05-17T22:40:07.771911,-985.76
6018480886031697,2024-09-11T14:08:30.771911,-15.25
3404349486560448,2024-10-20T17:37:16.771911,916.22
6575315976430295,2025-04-11T10:19:56.771911,-150.42
3690769043359511,2024-05-12T07:29:12.771911,-728.8
6288853716425504,2024-09-27T08:40:32.771911,936.01
3745155717279673,2025-02-01T07:03:15.771911,615.19
6329931100465627,2024-12-12T09:15:42.771911,329.23
6472592460352496,2024-11-08T10:22:21.771911,-273.33
4378233413863490,2024-09-16T01:31:19.771911,-733.17
6018480886031697,2024-05-31T10:16:18.771911,-634.43
6419514998974763,2024-12-11T06:22:56.771911,-158.25
3219459079118226,2025-01-05T08:11:23.771911,-231.43
3820307659851859,2024-10-10T06:11:12.771911,-782.61
5816050191711854,2025-03-02T19:03:11.771911,764.54
3745155717279673,2024-12-15T06:40:47.771911,-255.69
6657327299602346,2024-11-19T02:23:04.771911,-640.28
3690769043359511,2024-12-26T00:28:29.771911,164.17
3690769043359511,2024-07-30T21:20:55.771911,290.56
3618845513520900,2024-06-08T02:21:37.771911,84.96
4932629994846233,2024-07-13T20:09:14.771911,-254.37
3037393026661280,2024-10-11T00:52:52.771911,-130.86
5926759033070471,2024-06-22T23:32:54.771911,-462.99
3369832681865051,2025-04-20T17:21:32.771911,619.02
3578813208959317,2024-10-11T14:46:24.771911,-318.82
6018480886031697,2024-06-05T11:46:52.771911,95.59
5995696966070264,2024-11-29T08:33:20.771911,-683.05
3219459079118226,2025-02-17T04:37:14.771911,270.82
5816050191711854,2024-05-23T10:01:58.771911,904.3
3663297678172224,2024-08-20T11:44:20.771911,507.28
3171948530096903,2025-03-26T20:15:36.771911,-294.5
6472592460352496,2025-03-07T12:04:29.771911,794.85
3219459079118226,2024-07-25T05:43:12.771911,709.36
6329931100465627,2024-04-29T09:59:08.771911,140.71
5216484446506263,2024-10-24T12:56:41.771911,-28.03
3745155717279673,2025-01-09T16:33:52.771911,-54.54
3219459079118226,2024-07-19T14:27:19.771911,978.64
6018480886031697,2024-06-30T00:36:24.771911,647.59
4378233413863490,2024-09-01T21:45:44.771911,-282.62
6706534013288847,2024-10-22T16:06:30.771911,-787.02
3369832681865051,2024-05-13T09:06:39.771911,795.57
6329931100465627,2024-11-29T15:39:18.771911,-405.49
4235973154283559,2025-04-21T19:17:08.771911,-163.61
6472592460352496,2024-05-16T04:34:46.771911,227.66
5816050191711854,2024-05-31T12:48:39.771911,-60.46
6575315976430295,2025-01-06T09:54:34.771911,873.05
3219459079118226,2024-04-23T21:36:10.771911,-824.13
4234709814496996,2024-05-14T21:39:47.771911,-556.33
3037393026661280,2024-07-02T02:52:36.771911,-419.68
5705851002586967,2024-08-28T02:45:43.771911,165.82
3663297678172224,2025-01-30T21:57:44.771911,536.2
4024012623842318,2024-10-14T17:39:04.771911,74.52
6833412122497701,2025-01-11T16:45:16.771911,376.63
5997179980717501,2024-07-21T03:34:22.771911,-319.57
3219459079118226,2024-09-10T05:47:04.771911,-697.88
6419514998974763,2024-11-28T00:10:09.771911,-589.78
4234709814496996,2025-03-11T06:18:25.771911,402.98
3742992852195954,2025-02-22T04:01:10.771911,-213.81
6006325963724299,2025-02-13T13:18:16.771911,243.41
6734576552114648,2024-10-18T18:26:30.771911,492.49
3171948530096903,2024-09-16T17:59:52.771911,-97.55
6734576552114648,2025-02-07T19:49:51.771911,-859.56
6361000177795595,2025-02-06T10:29:27.771911,839.44
6018480886031697,2025-01-03T19:59:59.771911,-357.72
5581253985313232,2024-07-17T06:34:43.771911,-990.54
3219459079118226,2024-07-23T14:05:01.771911,-339.88
6006325963724299,2024-07-08T21:53:55.771911,-86.97
6657327299602346,2024-10-01T20:25:33.771911,-766.05
6575315976430295,2024-10-03T05:32:11.771911,561.28
5609879353687978,2024-10-28T10:45:20.771911,-64.89
6018480886031697,2024-07-12T08:36:52.771911,-212.41
6288853716425504,2025-04-18T07:24:40.771911,-177.11
6564109388484184,2025-01-31T02:32:57.771911,199.97
5997179980717501,2025-01-01T02:18:16.771911,880.56
4210013133081688,2024-11-17T14:27:22.771911,-212.19
5092446914149764,2024-11-16T20:15:15.771911,-432.76
6218748060041639,2025-03-09T06:48:38.771911,-474.22
6575315976430295,2024-09-14T02:18:25.771911,-585.93
3219459079118226,2024-05-09T11:52:54.771911,-740.65
3328090600295181,2024-06-13T05:30:02.771911,-790.2
3369832681865051,2024-05-03T11:16:37.771911,-445.81
3219459079118226,2024-11-16T11:22:04.771911,-855.8
6006325963724299,2024-07-08T00:08:36.771911,159.1
4234709814496996,2024-12-29T21:13:45.771911,872.65
6472592460352496,2025-01-22T10:07:00.771911,-62.64
3328090600295181,2024-08-16T00:36:46.771911,994.2
4235973154283559,2024-07-18T18:52:40.771911,216.75
3089689896090797,2024-11-21T19:00:28.771911,219.75
3369832681865051,2025-04-05T06:43:45.771911,949.85
6288853716425504,2024-11-13T10:40:26.771911,549.38
6018480886031697,2024-10-03T18:01:28.771911,986.44
5926759033070471,2024-12-06T05:50:51.771911,-906.55
3369832681865051,2024-04-25T23:25:14.771911,-758.02
6361000177795595,2025-03-09T13:54:50.771911,826.86
5705851002586967,2024-08-29T20:15:01.771911,292.29
3369832681865051,2024-05-14T01:21:54.771911,240.61
3663297678172224,2025-03-24T11:23:16.771911,918.05
6437219155436606,2024-12-19T03:10:00.771911,513.73
6833412122497701,2025-03-08T17:20:27.771911,191.55
3537349596978716,2024-06-06T22:11:47.771911,-162.14
6288853716425504,2025-02-22T18:04:27.771911,-875.74
5705851002586967,2025-03-06T06:18:44.771911,252.07
4932629994846233,2024-11-01T09:56:37.771911,591.24
5618401722389028,2025-03-25T01:06:03.771911,-42.55
6657327299602346,2024-05-27T06:43:57.771911,-846.93
6361000177795595,2024-07-19T18:09:49.771911,-296.26
3171948530096903,2025-03-17T23:55:04.771911,897.88
3537349596978716,2024-05-21T01:11:22.771911,-515.21
4932629994846233,2024-11-30T09:44:51.771911,-176.65
5091360375658474,2024-10-20T23:45:56.771911,-405.1
3171948530096903,2024-07-08T03:11:05.771911,-699.59
5609879353687978,2024-11-18T02:54:38.771911,382.43
3219459079118226,2024-05-11T20:58:56.771911,-580.33
6419514998974763,2025-04-07T07:11:29.771911,-513.81
4378233413863490,2025-03-27T13:04:16.771911,740.08
6575315976430295,2025-01-25T10:09:51.771911,-808.21
3339801217806434,2024-10-22T13:55:54.771911,747.56
3171948530096903,2025-03-16T12:33:13.771911,862.08
5997179980717501,2024-12-04T20:33:32.771911,193.86
5816050191711854,2025-02-16T12:22:31.771911,-395.89
6218748060041639,2025-02-27T19:42:39.771911,-117.4
5216484446506263,2024-12-29T22:59:33.771911,849.61
3328090600295181,2024-07-07T23:31:13.771911,-117.25
6472592460352496,2025-04-04T19:43:52.771911,743.18
3328090600295181,2024-12-14T01:21:19.771911,153.93
6018480886031697,2024-09-14T10:58:06.771911,-140.55
5216484446506263,2024-05-25T19:31:25.771911,-121.69
5926759033070471,2024-11-15T20:32:53.771911,867.93
5816050191711854,2024-10-20T00:03:25.771911,735.59
3089689896090797,2025-04-09T20:41:55.771911,-687.49
3089689896090797,2024-09-27T03:41:41.771911,296.24
5091360375658474,2024-05-22T17:14:24.771911,737.75
3404349486560448,2025-03-27T02:16:12.771911,681.1
5926759033070471,2025-03-07T21:55:45.771911,265.56
3578813208959317,2024-11-23T17:27:56.771911,346.3
4024012623842318,2024-12-23T14:55:09.771911,-880.14
3820307659851859,2024-04-22T10:36:32.771911,126.47
3369832681865051,2024-06-18T22:22:48.771911,53.3
6472592460352496,2024-10-05T19:26:35.771911,-659.32
3618845513520900,2024-07-09T23:31:14.771911,254.74
5618401722389028,2024-10-11T22:44:52.771911,190.5
5609879353687978,2025-02-11T14:13:17.771911,508.38
4234709814496996,2024-05-22T08:01:41.771911,-436.11
3219459079118226,2024-09-19T05:53:01.771911,-642.46
3578813208959317,2024-10-01T06:20:26.771911,-625.45
5092446914149764,2025-01-02T13:04:39.771911,-790.78
6288853716425504,2024-09-19T01:13:49.771911,-745.68
5997179980717501,2024-12-21T22:55:36.771911,95.85
6218748060041639,2025-02-05T15:23:45.771911,-401.85
6575315976430295,2024-10-23T10:13:43.771911,-767.87
6329931100465627,2024-08-30T05:52:12.771911,-102.29
3742992852195954,2024-10-29T20:08:28.771911,-714.58
6329931100465627,2024-11-23T20:51:40.771911,589.16
6018480886031697,2024-05-24T15:26:01.771911,-608.14
5091360375658474,2024-11-24T00:02:45.771911,325.45
5581253985313232,2024-04-23T07:44:39.771911,-982.05
6288853716425504,2024-08-13T06:00:48.771911,146.39
