Bob Brown,8941448125943168,805.37,Debit,Bonus Payment,
Jane Smith,2877524811872056,757.28,Credit,Office Supplies Purchase,
Frank Blue,6910224622334036,645.58,Debit,Bonus Payment,
John Doe,4959037794583375,217.14,Debit,Payment for Services Rendered,
Henry Gold,4902430207590167,462.6,Credit,Office Supplies Purchase,
Grace Pink,3487651847814792,353.88,Credit,Monthly Subscription Fee,
Carol White,3448706505416457,26.05,Debit,Bonus Payment,
Bob Brown,9857408643911043,843.11,Debit,Online Purchase,
Henry Gold,6407096576172680,573.22,Credit,Credit Card Payment,
Carol White,2964036147825170,525.88,Transfer,Monthly Subscription Fee,4748362403606684
Henry Gold,9072986005185743,950.24,Credit,Online Purchase,
Eva Green,2922339978959275,891.47,Transfer,Reimbursement for Travel Expenses,6736465803770202
Henry Gold,3720861254267956,203.66,Debit,Online Purchase,
Bob Brown,1770449598388660,530.83,Credit,Bonus Payment,
Henry Gold,9511256409606292,407.33,Credit,Office Supplies Purchase,
Bob Brown,7933788301267324,198.51,Credit,Online Purchase,
John Doe,8623071400661036,991.0,Transfer,Credit Card Payment,2630911704285042
David Black,1596459707620855,169.76,Transfer,Payment for Services Rendered,1230916163499843
Henry Gold,5664188994358173,834.85,Credit,Online Purchase,
Carol White,4071726811347556,608.23,Transfer,Office Supplies Purchase,6643025894571060
Alice Johnson,7457914074343157,241.68,Credit,Credit Card Payment,
Carol White,7885977707979093,721.59,Debit,Client Payment Received,
Bob Brown,6034686452643910,289.51,Debit,Payment for Services Rendered,
Grace Pink,8816271417675219,590.07,Transfer,Client Payment Received,6838835561429488
Frank Blue,9723377079350464,506.13,Debit,Monthly Subscription Fee,
Frank Blue,2083787453898923,791.25,Transfer,Online Purchase,4480605330792682
Alice Johnson,5611164978592733,143.1,Transfer,Transfer to Savings Account,3632074496821361
Grace Pink,5595720977744973,220.02,Debit,Bonus Payment,
Jane Smith,6431461913300978,362.85,Credit,Reimbursement for Travel Expenses,
Eva Green,2634851307356891,919.56,Transfer,Online Purchase,6968219861196795
Carol White,3557898764089263,605.18,Transfer,Payment for Services Rendered,4459945150389947
Carol White,2487687226909102,714.31,Credit,Refund for Returned Items,
David Black,8031694431853046,-377.43,Credit,Client Payment Received,
Henry Gold,8411005283306084,-867.79,Transfer,Transfer to Savings Account,4175091998404086
John Doe,9863409304597557,-605.17,Debit,Monthly Subscription Fee,
Eva Green,5682407970399872,167.84,Credit,Refund for Returned Items,
Frank Blue,8391565267835627,-892.29,Credit,Transfer to Savings Account,
Carol White,7088608562570046,483.94,Transfer,Transfer to Savings Account,7515540145515016
Bob Brown,8621241449047244,291.52,Transfer,Bonus Payment,5954956042176340
Carol White,7697144810395610,-967.18,Credit,Refund for Returned Items,
Bob Brown,4595575511110082,67.96,Credit,Online Purchase,
Bob Brown,2385524578449901,565.61,Transfer,Reimbursement for Travel Expenses,1061020541041392
Alice Johnson,3883467346609634,810.92,Transfer,Payment for Services Rendered,6643025894571060
Jane Smith,2026110346742908,227.18,Debit,Office Supplies Purchase,
Henry Gold,8391565267835627,925.8,Transfer,Online Purchase,8621241449047244
Grace Pink,8628576596149645,223.41,Transfer,Payment for Services Rendered,5216288133700503
Grace Pink,2881350835243939,-25.2,Debit,Reimbursement for Travel Expenses,
Bob Brown,9360881820378920,-978.05,Debit,Online Purchase,
Bob Brown,4996828696778395,761.74,Transfer,Online Purchase,7593359455610395
Carol White,7169060026228546,771.84,Transfer,Payment for Services Rendered,1750750737095201
Jane Smith,6879813499377581,-818.12,Transfer,Client Payment Received,8490351089370486
Eva Green,5038835567410683,-950.09,Debit,Bonus Payment,
Jane Smith,7335073818207069,838.2,Debit,Credit Card Payment,
Eva Green,9021088564918871,-400.42,Transfer,Monthly Subscription Fee,7207289539244083
Henry Gold,7838813925763780,-256.6,Transfer,Transfer to Savings Account,5964342068649073
John Doe,7633633419959918,409.49,Credit,Reimbursement for Travel Expenses,
Frank Blue,5758132233400743,44.02,Transfer,Refund for Returned Items,5053407348388140
Bob Brown,8863259711185134,-159.79,Debit,Transfer to Savings Account,
Eva Green,3062416748107041,-371.75,Credit,Office Supplies Purchase,
Bob Brown,4034018161993149,70.83,Credit,Client Payment Received,
Frank Blue,4495456629670648,443.26,Transfer,Monthly Subscription Fee,4996828696778395
Jane Smith,2852473206719721,412.72,Debit,Transfer to Savings Account,
Eva Green,9110052839355518,-505.09,Debit,Office Supplies Purchase,
Carol White,2868276572311077,-986.83,Transfer,Online Purchase,5782555298885677
Bob Brown,4165815725932858,682.65,Credit,Monthly Subscription Fee,
Bob Brown,3020440036013316,350.08,Credit,Office Supplies Purchase,
Eva Green,6497381002187220,-143.52,Transfer,Transfer to Savings Account,6489932740248140
Grace Pink,7473362316931877,-369.52,Transfer,Refund for Returned Items,8068325816147773
Carol White,8998315538239718,491.72,Debit,Office Supplies Purchase,
Bob Brown,7335073818207069,440.01,Transfer,Monthly Subscription Fee,7843379434992982
Alice Johnson,7986746230835281,-522.49,Debit,Credit Card Payment,
Bob Brown,8226837803700668,318.87,Credit,Bonus Payment,
Alice Johnson,4877306661718000,-135.29,Debit,Bonus Payment,
Carol White,3080190258130988,466.11,Debit,Office Supplies Purchase,
Carol White,8966015413906682,406.58,Credit,Monthly Subscription Fee,
Henry Gold,6497381002187220,279.59,Transfer,Payment for Services Rendered,8313833735939167
John Doe,9140552727044073,-444.93,Transfer,Payment for Services Rendered,2026110346742908
Bob Brown,5986653133841108,-133.67,Credit,Payment for Services Rendered,
Henry Gold,4478364070932090,-681.23,Debit,Transfer to Savings Account,
Jane Smith,6706674035925485,930.34,Credit,Client Payment Received,
Henry Gold,4884596074086764,940.53,Credit,Bonus Payment,
Henry Gold,9522513001238513,420.33,Credit,Monthly Subscription Fee,
David Black,8924034101731879,799.0,Credit,Credit Card Payment,
Frank Blue,3271836960871147,-678.88,Credit,Transfer to Savings Account,
Frank Blue,4105338179208534,-769.15,Credit,Online Purchase,
Carol White,6497381002187220,-854.97,Credit,Monthly Subscription Fee,
Carol White,5549957650509004,-270.26,Credit,Credit Card Payment,
Alice Johnson,3448706505416457,-991.47,Transfer,Transfer to Savings Account,3548071514614572
Grace Pink,2670609719486957,996.12,Transfer,Online Purchase,8857696503308058
Alice Johnson,2612380267272852,177.4,Transfer,Office Supplies Purchase,4976272127416080
Bob Brown,5063484336354120,204.84,Credit,Bonus Payment,
Bob Brown,6409878058391579,-229.48,Transfer,Client Payment Received,4066300079373718
Carol White,9467904318046657,846.99,Transfer,Credit Card Payment,8169279676683411
Alice Johnson,7311884789917078,504.58,Transfer,Office Supplies Purchase,4195659536214682
Jane Smith,9658045397207776,-636.34,Debit,Bonus Payment,
Frank Blue,7156947273310965,-606.98,Transfer,Bonus Payment,3221787157948585
Carol White,4179780511838513,965.58,Credit,Bonus Payment,
John Doe,8735242858004368,655.05,Debit,Refund for Returned Items,
John Doe,1654882012221043,625.41,Transfer,Monthly Subscription Fee,2630911704285042
Grace Pink,5523032413829442,178.24,Debit,Credit Card Payment,
Alice Johnson,1091976209492255,-652.65,Credit,Monthly Subscription Fee,
Jane Smith,4011407288988045,-492.17,Debit,Refund for Returned Items,
John Doe,2453441487706164,867.85,Transfer,Credit Card Payment,1221197354671929
Frank Blue,9170216052489971,965.7,Credit,Bonus Payment,
Jane Smith,9907211484346284,-920.2,Credit,Reimbursement for Travel Expenses,
Jane Smith,3828642931283093,314.02,Credit,Reimbursement for Travel Expenses,
David Black,4540367019983589,166.16,Credit,Online Purchase,
Carol White,6910224622334036,701.6,Credit,Payment for Services Rendered,
Bob Brown,8595500740108320,687.88,Debit,Payment for Services Rendered,
Frank Blue,7867900287793150,271.32,Debit,Credit Card Payment,
Jane Smith,1727459439208399,-740.06,Transfer,Credit Card Payment,7364813801492030
Eva Green,7505024653436780,389.18,Debit,Monthly Subscription Fee,
Eva Green,8737718941532183,-738.08,Credit,Transfer to Savings Account,
Alice Johnson,1037451766259805,673.48,Debit,Credit Card Payment,
Alice Johnson,8788107001571628,183.14,Credit,Office Supplies Purchase,
David Black,4495456629670648,-634.88,Credit,Credit Card Payment,
Frank Blue,9442280087250274,-60.47,Transfer,Client Payment Received,5012301129052641
Alice Johnson,6242103649335606,698.29,Debit,Payment for Services Rendered,
Bob Brown,8911918208467964,-771.0,Credit,Online Purchase,
Frank Blue,8844325342707361,-891.78,Credit,Bonus Payment,
Frank Blue,8867377729272459,-594.41,Transfer,Bonus Payment,9852972332072568
Carol White,4065258140741693,503.11,Transfer,Refund for Returned Items,8508800034049869
Alice Johnson,9829340924218246,-636.14,Debit,Office Supplies Purchase,
Carol White,2026110346742908,124.66,Transfer,Payment for Services Rendered,6621934758400053
Jane Smith,6300274375694647,320.23,Transfer,Monthly Subscription Fee,5053407348388140
John Doe,5264433892447961,59.56,Debit,Transfer to Savings Account,
Bob Brown,3849774867100944,704.56,Credit,Reimbursement for Travel Expenses,
David Black,5939024889637089,57.86,Transfer,Office Supplies Purchase,3821556055348511
Frank Blue,3440859463499752,-578.63,Debit,Transfer to Savings Account,
Alice Johnson,2908270669259411,-722.61,Debit,Refund for Returned Items,
Alice Johnson,1221197354671929,-210.36,Credit,Office Supplies Purchase,
John Doe,2385524578449901,-580.86,Debit,Refund for Returned Items,
Eva Green,9177355065744418,553.39,Debit,Bonus Payment,
John Doe,8039748017104172,-766.61,Transfer,Payment for Services Rendered,8018261602439239
Alice Johnson,9214078793550709,-603.75,Transfer,Office Supplies Purchase,9021817149360236
Grace Pink,2536303498964505,-712.78,Transfer,Reimbursement for Travel Expenses,5549957650509004
Eva Green,9278961213297545,169.3,Credit,Monthly Subscription Fee,
Carol White,9411419977257975,-561.13,Debit,Payment for Services Rendered,
Bob Brown,6450977294991595,809.87,Transfer,Refund for Returned Items,3436839219428577
Frank Blue,2428207136886596,342.49,Transfer,Payment for Services Rendered,1647856387435296
David Black,6990087515068554,-891.25,Credit,Transfer to Savings Account,
Frank Blue,1770449598388660,994.4,Debit,Client Payment Received,
David Black,3405117154089856,-871.34,Transfer,Reimbursement for Travel Expenses,5964342068649073
Bob Brown,1672897533273688,-224.17,Credit,Transfer to Savings Account,
Eva Green,7111030670749301,651.16,Transfer,Office Supplies Purchase,6684168468407891
Jane Smith,4237352335825915,888.22,Debit,Monthly Subscription Fee,
Alice Johnson,1882146008585483,-28.55,Debit,Payment for Services Rendered,
Frank Blue,4788941202646235,453.89,Transfer,Payment for Services Rendered,9735104697085676
Bob Brown,3357142484716993,859.21,Credit,Monthly Subscription Fee,
Grace Pink,4680995756294478,228.6,Credit,Online Purchase,
David Black,8062364597572118,176.75,Credit,Refund for Returned Items,
Carol White,6495934941665860,-167.44,Debit,Online Purchase,
Alice Johnson,8212121678546288,-467.92,Transfer,Online Purchase,2580005359688516
Frank Blue,7437969022448336,762.16,Debit,Payment for Services Rendered,
Bob Brown,1349790255741624,-216.21,Transfer,Payment for Services Rendered,3112624864573924
John Doe,3811842228174042,-34.35,Credit,Refund for Returned Items,
John Doe,2467235843011393,124.81,Debit,Payment for Services Rendered,
Carol White,3405117154089856,-770.7,Debit,Bonus Payment,
Frank Blue,1572282814385639,896.56,Transfer,Online Purchase,4631945159040497
David Black,3436839219428577,92.5,Credit,Credit Card Payment,
Eva Green,5593411493831353,-617.98,Credit,Transfer to Savings Account,
John Doe,1987595217233083,-923.93,Debit,Bonus Payment,
Bob Brown,6011316361818045,191.58,Debit,Client Payment Received,
Grace Pink,8163809153696860,-701.08,Debit,Bonus Payment,
Grace Pink,7169060026228546,370.32,Credit,Monthly Subscription Fee,
Bob Brown,2994505662288982,-755.87,Debit,Online Purchase,
Jane Smith,9368580759073363,222.1,Transfer,Reimbursement for Travel Expenses,3582805502597500
Carol White,5013874001713472,-392.61,Transfer,Refund for Returned Items,9290359933341840
Eva Green,8677283115050417,645.58,Credit,Bonus Payment,
David Black,2353310188627344,837.38,Transfer,Monthly Subscription Fee,5822101289127933
Eva Green,4008635356720246,-95.69,Debit,Credit Card Payment,
Carol White,2397323940882757,-956.59,Credit,Payment for Services Rendered,
David Black,7473362316931877,-396.55,Transfer,Refund for Returned Items,8348245931334937
Carol White,5390268077307012,190.94,Credit,Reimbursement for Travel Expenses,
Carol White,7243899195447000,605.29,Credit,Payment for Services Rendered,
Jane Smith,4414296872689307,147.55,Debit,Online Purchase,
Eva Green,1828843428192032,-345.26,Transfer,Refund for Returned Items,2001517069397449
Henry Gold,5304119614327802,-352.45,Credit,Payment for Services Rendered,
Alice Johnson,9288564890132416,-652.06,Debit,Monthly Subscription Fee,
Grace Pink,4008635356720246,440.15,Transfer,Online Purchase,4175091998404086
Bob Brown,8212121678546288,759.89,Debit,Online Purchase,
David Black,6838835561429488,-887.24,Credit,Online Purchase,
David Black,2039516234977775,-812.81,Debit,Refund for Returned Items,
David Black,6547657441535724,-825.52,Debit,Reimbursement for Travel Expenses,
Frank Blue,8621241449047244,-931.17,Transfer,Client Payment Received,4786453358744779
Grace Pink,9078195580435653,-802.96,Transfer,Credit Card Payment,2260283187808711
David Black,1584831412812575,-563.67,Credit,Office Supplies Purchase,
Frank Blue,3970456176466384,782.1,Transfer,Reimbursement for Travel Expenses,1780813057117315
John Doe,7933788301267324,491.02,Credit,Credit Card Payment,
Frank Blue,3330905437002745,471.54,Transfer,Client Payment Received,3115933604889328
Bob Brown,3734135683553706,209.06,Debit,Online Purchase,
Jane Smith,3016080912496464,-846.78,Credit,Client Payment Received,
Henry Gold,5368542288283306,-261.07,Debit,Client Payment Received,
Frank Blue,5035533229181317,179.34,Transfer,Client Payment Received,1439877579417174
Bob Brown,9177355065744418,556.49,Debit,Monthly Subscription Fee,
Henry Gold,6638894959095028,709.25,Transfer,Refund for Returned Items,5349185306463465
Jane Smith,1927454652594237,649.79,Debit,Payment for Services Rendered,
Carol White,2837118610767919,954.42,Debit,Credit Card Payment,
Eva Green,8391565267835627,439.25,Debit,Payment for Services Rendered,
Jane Smith,4112653617493007,792.03,Debit,Client Payment Received,
Grace Pink,9290359933341839,510.3,Debit,Payment for Services Rendered,
Alice Johnson,5333861257075749,810.47,Credit,Refund for Returned Items,
David Black,7687399707086545,996.13,Transfer,Online Purchase,4631945159040497
Jane Smith,4165815725932858,-661.06,Transfer,Client Payment Received,5803517288085339
Jane Smith,3964900017829188,-115.61,Transfer,Reimbursement for Travel Expenses,7867900287793150
Carol White,6083026975384857,-924.7,Transfer,Office Supplies Purchase,8737718941532183
John Doe,9578854568351758,-647.92,Debit,Bonus Payment,
Frank Blue,2546418568153334,434.26,Transfer,Client Payment Received,4637227252047046
Eva Green,6127396571794492,-863.97,Credit,Office Supplies Purchase,
Frank Blue,7642218583889578,-570.18,Transfer,Refund for Returned Items,1685308142491838
Frank Blue,1131036814277227,632.2,Transfer,Office Supplies Purchase,5885673396719037
David Black,2406352718815290,-236.46,Transfer,Credit Card Payment,5486236315656806
Eva Green,9586389265514085,-664.75,Credit,Online Purchase,
Bob Brown,3939666301561944,439.17,Transfer,Monthly Subscription Fee,1944956210821675
Grace Pink,3464381678439221,-591.13,Transfer,Credit Card Payment,3112624864573924
Jane Smith,9403260285990172,982.03,Debit,Refund for Returned Items,
Bob Brown,8470874796057166,-695.77,Credit,Reimbursement for Travel Expenses,
Henry Gold,8764245047421024,-891.7,Debit,Monthly Subscription Fee,
John Doe,3964483002710546,-214.75,Transfer,Refund for Returned Items,1870473347205638
Eva Green,2881350835243939,481.28,Debit,Refund for Returned Items,
Grace Pink,3774556734607765,-738.19,Transfer,Credit Card Payment,9442280087250274
John Doe,6780671709995263,-863.3,Credit,Payment for Services Rendered,
John Doe,6249021575043714,-228.24,Credit,Refund for Returned Items,
Carol White,9411419977257975,122.55,Debit,Payment for Services Rendered,
Frank Blue,9818484273650170,643.85,Debit,Client Payment Received,
Alice Johnson,9978663498687067,136.58,Debit,Payment for Services Rendered,
Frank Blue,7589919582164339,605.65,Debit,Reimbursement for Travel Expenses,
Grace Pink,8098552919273809,-99.97,Debit,Payment for Services Rendered,
Alice Johnson,1230916163499843,256.48,Transfer,Reimbursement for Travel Expenses,9230287770669148
John Doe,4006273107583003,698.61,Transfer,Transfer to Savings Account,8677283115050417
Alice Johnson,8019046410238155,991.69,Credit,Refund for Returned Items,
John Doe,6780671709995263,46.73,Transfer,Monthly Subscription Fee,6034686452643910
Eva Green,7473362316931877,475.02,Credit,Transfer to Savings Account,
Henry Gold,3811842228174042,-798.51,Credit,Reimbursement for Travel Expenses,
Henry Gold,7396050958965709,-219.63,Debit,Bonus Payment,
Carol White,5419058041938648,-869.17,Transfer,Payment for Services Rendered,5692169836124893
Eva Green,1091976209492255,273.29,Credit,Bonus Payment,
Jane Smith,9442280087250274,346.47,Credit,Transfer to Savings Account,
Carol White,9658045397207776,808.27,Transfer,Bonus Payment,3238002168292599
David Black,2537584205946026,874.22,Transfer,Office Supplies Purchase,5013874001713472
Frank Blue,6879982976053624,-561.98,Debit,Bonus Payment,
Grace Pink,7462730386704663,-268.82,Credit,Monthly Subscription Fee,
Frank Blue,9368580759073363,605.04,Debit,Credit Card Payment,
Alice Johnson,3878587102194299,561.7,Transfer,Office Supplies Purchase,5282131322944837
Bob Brown,9147044437858032,-102.1,Transfer,Payment for Services Rendered,5878606652467262
Henry Gold,5248970641914347,-874.92,Debit,Reimbursement for Travel Expenses,
Eva Green,3711455559393407,310.06,Transfer,Monthly Subscription Fee,8098552919273809
Bob Brown,9368580759073363,748.84,Credit,Reimbursement for Travel Expenses,
Jane Smith,7999331845045238,-274.79,Transfer,Credit Card Payment,9863409304597556
Jane Smith,9586244707195530,-781.24,Credit,Monthly Subscription Fee,
Alice Johnson,3882111902502150,65.32,Debit,Bonus Payment,
Jane Smith,1759824692448192,-836.84,Debit,Payment for Services Rendered,
Grace Pink,3007665040071067,521.82,Debit,Client Payment Received,
David Black,1810505227271911,-363.0,Transfer,Refund for Returned Items,2161831841170476
Eva Green,9443425209403512,931.43,Transfer,Transfer to Savings Account,9038500187719790
Eva Green,4412190263293237,-382.02,Debit,Bonus Payment,
Henry Gold,3036892803410210,500.92,Credit,Online Purchase,
Frank Blue,6407096576172680,418.6,Debit,Bonus Payment,
John Doe,8899491712081931,-165.1,Debit,Online Purchase,
Frank Blue,3845661750613195,-131.6,Transfer,Reimbursement for Travel Expenses,1367359477905311
Henry Gold,2801368422138480,-62.42,Debit,Monthly Subscription Fee,
John Doe,8245505702488036,-427.01,Transfer,Bonus Payment,4112653617493007
Jane Smith,5940546015102819,-562.58,Credit,Payment for Services Rendered,
Carol White,1382896803968382,-233.28,Transfer,Payment for Services Rendered,9992143027619702
Bob Brown,8323151450265976,-699.2,Debit,Monthly Subscription Fee,
Alice Johnson,2542059987470544,170.46,Debit,Monthly Subscription Fee,
David Black,6002956431658905,838.41,Credit,Office Supplies Purchase,
Henry Gold,4540367019983589,463.22,Credit,Client Payment Received,
Carol White,6959527741720597,-609.93,Debit,Payment for Services Rendered,
Bob Brown,3890082484572799,983.17,Credit,Transfer to Savings Account,
Eva Green,8098552919273809,-83.47,Transfer,Client Payment Received,1870473347205638
Grace Pink,8802186619018820,-335.06,Credit,Credit Card Payment,
Carol White,4191679388203764,69.55,Debit,Bonus Payment,
Frank Blue,7364813801492030,583.45,Credit,Office Supplies Purchase,
Bob Brown,4476601685391829,-458.73,Credit,Monthly Subscription Fee,
John Doe,1059068161179940,-72.13,Credit,Reimbursement for Travel Expenses,
Carol White,2143042706461784,836.79,Credit,Client Payment Received,
Jane Smith,7364813801492030,517.08,Debit,Payment for Services Rendered,
David Black,8152913020314928,838.01,Debit,Transfer to Savings Account,
John Doe,9953631148726069,610.35,Transfer,Payment for Services Rendered,7169060026228546
John Doe,7248199356486720,-137.41,Debit,Client Payment Received,
Grace Pink,3117937553909993,822.21,Debit,Transfer to Savings Account,
David Black,3084339293934902,-686.37,Transfer,Client Payment Received,7740049511595961
Grace Pink,6959527741720597,-299.01,Debit,Transfer to Savings Account,
Frank Blue,6780671709995263,-463.64,Debit,Payment for Services Rendered,
Frank Blue,6450977294991595,627.92,Credit,Online Purchase,
Eva Green,7498248902307450,-455.6,Transfer,Office Supplies Purchase,1592664890498268
Carol White,3357142484716993,970.52,Debit,Refund for Returned Items,
Jane Smith,3440859463499752,916.96,Debit,Monthly Subscription Fee,
John Doe,2479808593199931,945.75,Transfer,Online Purchase,8621689197344902
David Black,7128099801783200,-391.84,Transfer,Credit Card Payment,1739489888204173
Frank Blue,9021817149360236,730.91,Debit,Client Payment Received,
Carol White,2612380267272852,601.34,Credit,Monthly Subscription Fee,
Alice Johnson,9475378585496058,707.5,Transfer,Client Payment Received,1592664890498268
Frank Blue,6916732934408826,813.85,Debit,Payment for Services Rendered,
Carol White,3781912754049104,517.35,Credit,Online Purchase,
Frank Blue,5595720977744973,327.68,Debit,Office Supplies Purchase,
Grace Pink,9852972332072567,-895.59,Credit,Monthly Subscription Fee,
Alice Johnson,7437969022448336,-246.23,Debit,Client Payment Received,
Carol White,4515740447565809,243.13,Credit,Online Purchase,
Bob Brown,9981277053515585,-172.55,Debit,Monthly Subscription Fee,
David Black,5304119614327802,-154.77,Credit,Monthly Subscription Fee,
Henry Gold,3193351596028698,-399.07,Credit,Client Payment Received,
John Doe,5232437000823201,81.97,Debit,Client Payment Received,
Henry Gold,5216288133700503,-570.28,Credit,Online Purchase,
Eva Green,3774556734607765,-210.8,Transfer,Client Payment Received,7200514926896302
Frank Blue,6783006273251675,-11.15,Credit,Bonus Payment,
Eva Green,1828843428192032,-786.13,Transfer,Reimbursement for Travel Expenses,9212178367211268
Henry Gold,8613030655483070,181.02,Debit,Credit Card Payment,
Alice Johnson,1739489888204173,-193.97,Debit,Monthly Subscription Fee,
Alice Johnson,2593960630126225,152.14,Transfer,Credit Card Payment,5035533229181317
Jane Smith,3194625400627635,-696.7,Transfer,Reimbursement for Travel Expenses,3020440036013316
Alice Johnson,2910838358938830,193.42,Transfer,Online Purchase,1572282814385639
Frank Blue,6879813499377581,-938.3,Credit,Client Payment Received,
John Doe,4006324908271247,834.42,Transfer,Credit Card Payment,7774556720074788
Henry Gold,1314306362506276,23.76,Debit,Bonus Payment,
Grace Pink,2001517069397449,746.12,Transfer,Reimbursement for Travel Expenses,6850995582458068
Henry Gold,2260283187808711,-742.32,Credit,Office Supplies Purchase,
Alice Johnson,8438118775082099,-369.52,Credit,Office Supplies Purchase,
Henry Gold,8788107001571628,-907.47,Transfer,Refund for Returned Items,1685308142491838
Alice Johnson,7473362316931877,-240.32,Credit,Payment for Services Rendered,
Alice Johnson,4033129614460842,356.12,Credit,Online Purchase,
Carol White,3064260193704877,-960.81,Debit,Payment for Services Rendered,
Grace Pink,4890231761736586,752.05,Transfer,Transfer to Savings Account,2242052917197829
Alice Johnson,3548071514614572,-187.38,Debit,Bonus Payment,
Bob Brown,5035533229181317,-241.68,Debit,Credit Card Payment,
John Doe,7341196002689742,449.76,Credit,Online Purchase,
Carol White,5046039302626069,511.53,Debit,Bonus Payment,
Carol White,6359214302197596,338.67,Debit,Bonus Payment,
Eva Green,5733337521889214,-707.28,Debit,Reimbursement for Travel Expenses,
Jane Smith,1750750737095201,113.92,Credit,Transfer to Savings Account,
Alice Johnson,4799182148851255,62.03,Transfer,Reimbursement for Travel Expenses,8554170609092749
Bob Brown,9246366805207655,104.48,Credit,Bonus Payment,
Henry Gold,7682049061018148,-751.18,Transfer,Bonus Payment,7364813801492030
David Black,7999331845045238,705.31,Transfer,Office Supplies Purchase,7483769608260683
Frank Blue,2036451963942865,-514.65,Transfer,Online Purchase,8285735835089063
Carol White,7341196002689742,428.9,Transfer,Payment for Services Rendered,5012301129052641
Jane Smith,8677283115050417,634.88,Transfer,Office Supplies Purchase,7150750646571703
John Doe,9212178367211269,-112.48,Debit,Office Supplies Purchase,
Henry Gold,7603795289906432,-844.24,Debit,Online Purchase,
Carol White,7997675759969057,-963.85,Debit,Reimbursement for Travel Expenses,
David Black,8817225282965072,-280.5,Transfer,Payment for Services Rendered,7088608562570046
John Doe,6871225395246177,661.23,Credit,Client Payment Received,
Carol White,1927454652594237,-871.05,Credit,Monthly Subscription Fee,
Carol White,9013128183731193,933.0,Transfer,Monthly Subscription Fee,7157614714877367
Carol White,9818484273650170,176.46,Transfer,Payment for Services Rendered,8055947201686124
Bob Brown,7587010367615644,172.13,Transfer,Payment for Services Rendered,4006324908271247
David Black,6720106614604698,-605.74,Debit,Client Payment Received,
Eva Green,4112800196604893,772.91,Transfer,Credit Card Payment,5349838126094349
Frank Blue,5446112693940300,-757.02,Debit,Reimbursement for Travel Expenses,
Eva Green,3271836960871147,667.17,Credit,Online Purchase,
Grace Pink,2910838358938830,99.83,Debit,Online Purchase,
Frank Blue,8083658349450911,-61.91,Transfer,Bonus Payment,2720591572082619
Carol White,1759824692448192,-685.14,Debit,Monthly Subscription Fee,
David Black,2903330446693290,223.52,Credit,Online Purchase,
Bob Brown,9718254662178315,-642.16,Debit,Payment for Services Rendered,
Frank Blue,2036451963942865,221.74,Credit,Transfer to Savings Account,
Carol White,3991932413141041,259.9,Credit,Payment for Services Rendered,
Eva Green,7740049511595961,-966.49,Debit,Online Purchase,
Frank Blue,8966015413906682,431.38,Credit,Credit Card Payment,
Bob Brown,9125641789995673,675.16,Credit,Monthly Subscription Fee,
Alice Johnson,1361967051267476,-960.45,Debit,Payment for Services Rendered,
Frank Blue,5644100849872352,780.08,Credit,Refund for Returned Items,
Eva Green,5182134507884562,917.31,Credit,Transfer to Savings Account,
Henry Gold,8050853276860498,-379.24,Transfer,Online Purchase,4804631203733528
Carol White,9664700986802901,411.27,Credit,Client Payment Received,
Bob Brown,8421020748019792,353.39,Transfer,Monthly Subscription Fee,1603400792908135
Bob Brown,9387866550114723,113.0,Transfer,Client Payment Received,4540367019983589
Eva Green,5129407636099695,127.84,Debit,Refund for Returned Items,
Eva Green,2218658351549826,-141.83,Credit,Transfer to Savings Account,
Jane Smith,9119538158424234,998.63,Debit,Online Purchase,
Henry Gold,9862655108181172,-495.82,Debit,Client Payment Received,
Carol White,4637227252047046,-194.33,Credit,Monthly Subscription Fee,
David Black,5012005529776722,-992.95,Credit,Monthly Subscription Fee,
Grace Pink,2218658351549826,888.74,Debit,Reimbursement for Travel Expenses,
Alice Johnson,6364507291283448,-84.33,Transfer,Client Payment Received,3964900017829188
Alice Johnson,9819297821831556,-20.08,Debit,Monthly Subscription Fee,
Jane Smith,4179780511838513,-928.29,Debit,Reimbursement for Travel Expenses,
Eva Green,3758446025591369,457.03,Transfer,Transfer to Savings Account,5836432803527418
Bob Brown,9988751180861391,228.83,Debit,Refund for Returned Items,
John Doe,2908270669259411,949.77,Credit,Monthly Subscription Fee,
Carol White,9890536765666341,-511.55,Transfer,Transfer to Savings Account,5304119614327802
Carol White,2542059987470544,-784.09,Credit,Transfer to Savings Account,
Bob Brown,7329451478326747,605.8,Credit,Client Payment Received,
David Black,8981571948284688,-530.9,Transfer,Client Payment Received,7429941530501189
Frank Blue,1663442793578238,183.02,Transfer,Payment for Services Rendered,8050853276860498
David Black,7429941530501189,-718.54,Credit,Office Supplies Purchase,
Jane Smith,9978663498687067,72.84,Credit,Bonus Payment,
Jane Smith,9140552727044073,959.17,Transfer,Monthly Subscription Fee,8941539075966578
Eva Green,3330905437002745,-571.21,Transfer,Monthly Subscription Fee,5072282501763951
Alice Johnson,6154194187681166,49.96,Credit,Credit Card Payment,
Grace Pink,9139555676671135,-80.65,Credit,Office Supplies Purchase,
Eva Green,6481430125888269,-133.48,Debit,Monthly Subscription Fee,
Henry Gold,3429519316444015,677.32,Transfer,Credit Card Payment,8926563536349517
Frank Blue,8806667811586514,-71.86,Transfer,Payment for Services Rendered,3221787157948585
Grace Pink,3845661750613195,310.38,Debit,Reimbursement for Travel Expenses,
